V1;V2;V3;V4;V5;V6;V7;V8;V9;V10;V11;V12;V13;V14;V15;V16;V17;V18;V19;V20
0,59247;0,01813;0,0193;0,09209;0,0911;0,59016;0,57920;0,39693;0,38162;0,54663;0,55363;0,40138;0,38645;0,58830;0,58522;0,60212;0,60295;0,59249;0,59279;0
0,58619;0,03224;0,0181;0,09414;0,0921;0,56128;0,59016;0,37367;0,39693;0,54111;0,54663;0,41385;0,40138;0,56326;0,58830;0,60081;0,60212;0,59193;0,59249;0
0,58730;0,03700;0,0322;0,09567;0,0941;0,56227;0,56128;0,37586;0,37367;0,52798;0,54111;0,38162;0,41385;0,55817;0,56326;0,59970;0,60081;0,59070;0,59193;0
0,59284;0,03376;0,0370;0,08983;0,0957;0,57953;0,56227;0,39196;0,37586;0,54409;0,52798;0,41387;0,38162;0,57424;0,55817;0,59844;0,59970;0,59043;0,59070;0
0,59665;0,04424;0,0338;0,08484;0,0898;0,59215;0,57953;0,39295;0,39196;0,55067;0,54409;0,40998;0,41387;0,59727;0,57424;0,59756;0,59844;0,59109;0,59043;0
0,59038;0,04348;0,0442;0,07974;0,0848;0,59215;0,59215;0,41025;0,39295;0,52905;0,55067;0,39216;0,40998;0,60021;0,59727;0,59637;0,59756;0,59067;0,59109;0
0,59173;0,03409;0,0435;0,06654;0,0797;0,59282;0,59215;0,41005;0,41025;0,51658;0,52905;0,38554;0,39216;0,58790;0,60021;0,59493;0,59637;0,59178;0,59067;0
0,58189;0,05737;0,0341;0,03468;0,0665;0,55131;0,59282;0,37486;0,41005;0,52944;0,51658;0,41287;0,38554;0,55175;0,58790;0,59257;0,59493;0,59070;0,59178;0
0,56503;0,13756;0,0574;0,04415;0,0347;0,49556;0,55131;0,33395;0,37486;0,51349;0,52944;0,40147;0,41287;0,50288;0,55175;0,59023;0,59257;0,58514;0,59070;0
0,56294;0,15215;0,1376;0,05747;0,0442;0,50681;0,49556;0,34068;0,33395;0,52704;0,51349;0,42499;0,40147;0,49217;0,50288;0,58817;0,59023;0,57839;0,58514;0
0,56220;0,14788;0,1521;0,07159;0,0575;0,50118;0,50681;0,33691;0,34068;0,53594;0,52704;0,44059;0,42499;0,49605;0,49217;0,58657;0,58817;0,57276;0,57839;0
0,54694;0,13730;0,1479;0,10019;0,0716;0,48650;0,50118;0,35292;0,33691;0,50874;0,53594;0,41616;0,44059;0,50181;0,49605;0,58450;0,58657;0,56380;0,57276;0
0,54756;0,09702;0,1373;0,12007;0,1002;0,53362;0,48650;0,41460;0,35292;0,50853;0,50874;0,41941;0,41616;0,52551;0,50181;0,58244;0,58450;0,55693;0,56380;0
0,53858;0,11639;0,0970;0,14368;0,1201;0,51498;0,53362;0,39666;0,41460;0,49005;0,50853;0,40702;0,41941;0,51198;0,52551;0,57989;0,58244;0,55164;0,55693;0
0,54079;0,10075;0,1164;0,15898;0,1437;0,52297;0,51498;0,40483;0,39666;0,48922;0,49005;0,40071;0,40702;0,52524;0,51198;0,57737;0,57989;0,54721;0,55164;0
0,53747;0,04885;0,1008;0,17185;0,1590;0,55521;0,52297;0,43300;0,40483;0,49195;0,48922;0,40621;0,40071;0,55295;0,52524;0,57455;0,57737;0,54227;0,54721;0
0,53821;0,04214;0,0488;0,18213;0,1718;0,55555;0,55521;0,40490;0,43300;0,48560;0,49195;0,39729;0,40621;0,55938;0,55295;0,57201;0,57455;0,54052;0,54227;0
0,53833;0,00916;0,0421;0,18739;0,1821;0,58020;0,55555;0,43087;0,40490;0,48454;0,48560;0,39275;0,39729;0,57759;0,55938;0,56925;0,57201;0,53867;0,54052;0
0,53858;0,00916;0,0092;0,18901;0,1874;0,57486;0,58020;0,42288;0,43087;0,48645;0,48454;0,39324;0,39275;0,57705;0,57759;0,56647;0,56925;0,53867;0,53867;0
0,53624;0,00565;0,0092;0,18931;0,1890;0,57753;0,57486;0,40513;0,42288;0,48389;0,48645;0,39663;0,39324;0,57866;0,57705;0,56362;0,56647;0,53776;0,53867;0
0,54116;0,01492;0,0057;0,18472;0,1893;0,58886;0,57753;0,41172;0,40513;0,50320;0,48389;0,41565;0,39663;0,58509;0,57866;0,56105;0,56362;0,53850;0,53776;0
0,53944;0,01531;0,0149;0,18194;0,1847;0,58386;0,58886;0,39395;0,41172;0,49831;0,50320;0,42196;0,41565;0,58616;0,58509;0,55871;0,56105;0,53875;0,53850;0
0,54350;0,02614;0,0153;0,17485;0,1819;0,59419;0,58386;0,40333;0,39395;0,49580;0,49831;0,40770;0,42196;0,59513;0,58616;0,55652;0,55871;0,53978;0,53875;0
0,54436;0,03227;0,0261;0,16071;0,1749;0,60286;0,59419;0,40693;0,40333;0,49072;0,49580;0,39878;0,40770;0,60115;0,59513;0,55410;0,55652;0,54094;0,53978;0
0,54288;0,01738;0,0323;0,13851;0,1607;0,58553;0,60286;0,38976;0,40693;0,49897;0,49072;0,42164;0,39878;0,59004;0,60115;0,55141;0,55410;0,54227;0,54094;0
0,54362;0,01693;0,0174;0,11669;0,1385;0,59219;0,58553;0,39674;0,38976;0,49791;0,49897;0,43039;0,42164;0,58937;0,59004;0,54907;0,55141;0,54276;0,54227;0
0,54534;0,00561;0,0169;0,08414;0,1167;0,58586;0,59219;0,38677;0,39674;0,51785;0,49791;0,43582;0,43039;0,58415;0,58937;0,54675;0,54907;0,54394;0,54276;0
0,54817;0,01838;0,0056;0,05480;0,0841;0,59119;0,58586;0,38477;0,38677;0,55184;0,51785;0,47414;0,43582;0,59191;0,58415;0,54507;0,54675;0,54488;0,54394;0
0,54300;0,02030;0,0184;0,04246;0,0548;0,58119;0,59119;0,38916;0,38477;0,54651;0,55184;0,45965;0,47414;0,58616;0,59191;0,54396;0,54507;0,54460;0,54488;0
0,53156;0,06770;0,0203;0,03361;0,0425;0,54821;0,58119;0,36543;0,38916;0,52798;0,54651;0,43860;0,45965;0,55215;0,58616;0,54240;0,54396;0,54234;0,54460;0
0,53415;0,07775;0,0677;0,01776;0,0336;0,55055;0,54821;0,37062;0,36543;0,55883;0,52798;0,48317;0,43860;0,53849;0,55215;0,54099;0,54240;0,54045;0,54234;0
0,53095;0,08254;0,0778;0,02043;0,0178;0,53423;0,55055;0,35767;0,37062;0,55223;0,55883;0,47825;0,48317;0,53381;0,53849;0,54019;0,54099;0,53757;0,54045;0
0,53144;0,05296;0,0825;0,02089;0,0204;0,54954;0,53423;0,37281;0,35767;0,56863;0,55223;0,50508;0,47825;0,55509;0,53381;0,53939;0,54019;0,53422;0,53757;0
0,52799;0,01994;0,0530;0,02651;0,0209;0,57119;0,54954;0,40553;0,37281;0,55882;0,56863;0,49819;0,50508;0,57022;0,55509;0,53886;0,53939;0,53122;0,53422;0
0,52701;0,02758;0,0199;0,03169;0,0265;0,56152;0,57119;0,39833;0,40553;0,56287;0,55882;0,49919;0,49819;0,56219;0,57022;0,53817;0,53886;0,53031;0,53122;0
0,52615;0,02196;0,0276;0,03678;0,0317;0,56786;0,56152;0,41191;0,39833;0,56010;0,56287;0,50195;0,49919;0,56567;0,56219;0,53760;0,53817;0,52871;0,53031;0
0,52639;0,01954;0,0220;0,04083;0,0368;0,56719;0,56786;0,40233;0,41191;0,56031;0,56010;0,50293;0,50195;0,56795;0,56567;0,53701;0,53760;0,52780;0,52871;0
0,52972;0,01145;0,0195;0,04239;0,0408;0,58553;0,56719;0,40034;0,40233;0,56565;0,56031;0,50556;0,50293;0,58401;0,56795;0,53658;0,53701;0,52745;0,52780;0
0,52725;0,01108;0,0114;0,04482;0,0424;0,58153;0,58553;0,40374;0,40034;0,56543;0,56565;0,50737;0,50556;0,58535;0,58401;0,53602;0,53658;0,52730;0,52745;0
0,53378;0,03141;0,0111;0,04497;0,0448;0,60155;0,58153;0,41193;0,40374;0,56821;0,56543;0,49463;0,50737;0,59847;0,58535;0,53589;0,53602;0,52866;0,52730;0
0,53919;0,05536;0,0314;0,04443;0,0450;0,61556;0,60155;0,42072;0,41193;0,58058;0,56821;0,50789;0,49463;0,61320;0,59847;0,53579;0,53589;0,53127;0,52866;0
0,54374;0,07246;0,0554;0,04595;0,0444;0,61888;0,61556;0,41172;0,42072;0,58144;0,58058;0,51048;0,50789;0,62445;0,61320;0,53601;0,53579;0,53474;0,53127;0
0,53968;0,06796;0,0725;0,04461;0,0460;0,61455;0,61888;0,41153;0,41172;0,57290;0,58144;0,50784;0,51048;0,61882;0,62445;0,53582;0,53601;0,53673;0,53474;0
0,54325;0,04072;0,0680;0,04405;0,0446;0,60654;0,61455;0,39474;0,41153;0,58165;0,57290;0,50820;0,50784;0,60209;0,61882;0,53576;0,53582;0,53993;0,53673;0
0,53858;0,02256;0,0407;0,04266;0,0441;0,57920;0,60654;0,37001;0,39474;0,57226;0,58165;0,50181;0,50820;0,57906;0,60209;0,53555;0,53576;0,54089;0,53993;0
0,53636;0,03083;0,0226;0,04047;0,0427;0,56087;0,57920;0,35706;0,37001;0,56544;0,57226;0,48123;0,50181;0,56366;0,57906;0,53519;0,53555;0,54032;0,54089;0
0,54288;0,02832;0,0308;0,03898;0,0405;0,58953;0,56087;0,37679;0,35706;0,57184;0,56544;0,46004;0,48123;0,58040;0,56366;0,53506;0,53519;0,54015;0,54032;0
0,54460;0,03493;0,0283;0,03613;0,0390;0,58453;0,58953;0,37859;0,37679;0,58378;0,57184;0,47328;0,46004;0,58857;0,58040;0,53488;0,53506;0,54113;0,54015;0
0,54707;0,04506;0,0349;0,03898;0,0361;0,60386;0,58453;0,40652;0,37859;0,60790;0,58378;0,50601;0,47328;0,60838;0,58857;0,53509;0,53488;0,54190;0,54113;0
0,54227;0,04037;0,0451;0,04011;0,0390;0,59686;0,60386;0,41332;0,40652;0,59509;0,60790;0,47249;0,50601;0,59834;0,60838;0,53562;0,53509;0,54264;0,54190;0
0,53968;0,02633;0,0404;0,04054;0,0401;0,57220;0,59686;0,38138;0,41332;0,59616;0,59509;0,47838;0,47249;0,57143;0,59834;0,53590;0,53562;0,54330;0,54264;0
0,54239;0,02664;0,0263;0,04090;0,0405;0,57486;0,57220;0,38597;0,38138;0,60001;0,59616;0,46873;0,47838;0,56808;0,57143;0,53647;0,53590;0,54320;0,54330;0
0,53599;0,04142;0,0266;0,04003;0,0409;0,55088;0,57486;0,36006;0,38597;0,59489;0,60001;0,47233;0,46873;0,55697;0,56808;0,53670;0,53647;0,54148;0,54320;0
0,54694;0,04094;0,0414;0,04041;0,0400;0,59352;0,55088;0,38976;0,36006;0,61560;0,59489;0,48509;0,47233;0,58709;0,55697;0,53765;0,53670;0,54145;0,54148;0
0,55236;0,06796;0,0409;0,04273;0,0404;0,61519;0,59352;0,41750;0,38976;0,62649;0,61560;0,49556;0,48509;0,61347;0,58709;0,53891;0,53765;0,54347;0,54145;0
0,55457;0,08128;0,0680;0,04406;0,0427;0,61385;0,61519;0,41510;0,41750;0,62991;0,62649;0,49802;0,49556;0,62525;0,61347;0,54033;0,53891;0,54645;0,54347;0
0,56208;0,10628;0,0813;0,05051;0,0441;0,65154;0,61385;0,45207;0,41510;0,63715;0,62991;0,49947;0,49802;0,64600;0,62525;0,54212;0,54033;0,55039;0,54645;0
0,56208;0,06973;0,1063;0,05583;0,0505;0,62183;0,65154;0,40870;0,45207;0,64144;0,63715;0,50291;0,49947;0,62445;0,64600;0,54374;0,54212;0,55560;0,55039;0
0,54990;0,05929;0,0697;0,04856;0,0558;0,57420;0,62183;0,36724;0,40870;0,60897;0,64144;0,47592;0,50291;0,58375;0,62445;0,54487;0,54374;0,55620;0,55560;0
0,54657;0,07545;0,0593;0,04466;0,0486;0,55922;0,57420;0,35908;0,36724;0,59381;0,60897;0,45483;0,47592;0,55027;0,58375;0,54551;0,54487;0,55504;0,55620;0
0,54325;0,09595;0,0754;0,04354;0,0447;0,52995;0,55922;0,31911;0,35908;0,58016;0,59381;0,44373;0,45483;0,52310;0,55027;0,54571;0,54551;0,55277;0,55504;0
0,53698;0,10182;0,0960;0,04573;0,0435;0,51298;0,52995;0,32666;0,31911;0,57632;0,58016;0,44732;0,44373;0,51908;0,52310;0,54537;0,54571;0,54775;0,55277;0
0,53919;0,05527;0,1018;0,04591;0,0457;0,55189;0,51298;0,37840;0,32666;0,57397;0,57632;0,43884;0,44732;0,54720;0,51908;0,54535;0,54537;0,54318;0,54775;0
0,54067;0,03742;0,0553;0,04644;0,0459;0,56487;0,55189;0,39514;0,37840;0,58464;0,57397;0,45418;0,43884;0,56366;0,54720;0,54522;0,54535;0,54133;0,54318;0
0,53095;0,04823;0,0374;0,05104;0,0464;0,54754;0,56487;0,40230;0,39514;0,57162;0,58464;0,44944;0,45418;0,55817;0,56366;0,54484;0,54522;0,53821;0,54133;0
0,53107;0,04692;0,0482;0,05429;0,0510;0,56486;0,54754;0,42287;0,40230;0,56053;0,57162;0,43606;0,44944;0,55911;0,55817;0,54457;0,54484;0,53577;0,53821;0
0,52984;0,05390;0,0469;0,05971;0,0543;0,55553;0,56486;0,39394;0,42287;0,55542;0,56053;0,42301;0,43606;0,55014;0,55911;0,54392;0,54457;0,53434;0,53577;0
0,52676;0,05474;0,0539;0,06651;0,0597;0,54320;0,55553;0,37878;0,39394;0,54583;0,55542;0,39726;0,42301;0,54947;0,55014;0,54303;0,54392;0,53186;0,53434;0
0,52566;0,02340;0,0547;0,07248;0,0665;0,56652;0,54320;0,40313;0,37878;0,55221;0,54583;0,41192;0,39726;0,56473;0,54947;0,54196;0,54303;0,52885;0,53186;0
0,52381;0,02910;0,0234;0,07913;0,0725;0,56119;0,56652;0,38956;0,40313;0,55349;0,55221;0,41208;0,41192;0,56058;0,56473;0,54104;0,54196;0,52743;0,52885;0
0,52516;0,02085;0,0291;0,08395;0,0791;0,56819;0,56119;0,39934;0,38956;0,55115;0,55349;0,40735;0,41208;0,56755;0,56058;0,54031;0,54104;0,52625;0,52743;0
0,52639;0,00808;0,0209;0,08736;0,0839;0,57986;0,56819;0,41373;0,39934;0,56436;0,55115;0,42137;0,40735;0,57960;0,56755;0,53951;0,54031;0,52556;0,52625;0
0,52898;0,01674;0,0081;0,08918;0,0874;0,58987;0,57986;0,40574;0,41373;0,54988;0,56436;0,39449;0,42137;0,59098;0,57960;0,53916;0,53951;0,52600;0,52556;0
0,52467;0,01780;0,0167;0,09149;0,0892;0,58320;0,58987;0,40494;0,40574;0,53305;0,54988;0,37334;0,39449;0,58696;0,59098;0,53805;0,53916;0,52580;0,52600;0
0,52775;0,01531;0,0178;0,08909;0,0915;0,58787;0,58320;0,40354;0,40494;0,53455;0,53305;0,37189;0,37334;0,58468;0,58696;0,53682;0,53805;0,52659;0,52580;0
0,52123;0,02943;0,0153;0,08667;0,0891;0,56685;0,58787;0,38397;0,40354;0,51030;0,53455;0,34787;0,37189;0,56835;0,58468;0,53515;0,53682;0,52580;0,52659;0
0,53796;0,06675;0,0294;0,07128;0,0867;0,60521;0,56685;0,40094;0,38397;0,53927;0,51030;0,36672;0,34787;0,59673;0,56835;0,53394;0,53515;0,52812;0,52580;0
0,53230;0,07001;0,0667;0,05034;0,0713;0,60155;0,60521;0,40274;0,40094;0,55053;0,53927;0,40004;0,36672;0,60865;0,59673;0,53245;0,53394;0,52878;0,52812;0
0,52036;0,08031;0,0700;0,04429;0,0503;0,56085;0,60155;0,37558;0,40274;0,53559;0,55053;0,40019;0,40004;0,57692;0,60865;0,53098;0,53245;0,52792;0,52878;0
0,52812;0,08031;0,0803;0,03584;0,0443;0,59955;0,56085;0,41134;0,37558;0,55478;0,53559;0,42529;0,40019;0,57678;0,57692;0,53005;0,53098;0,52799;0,52792;0
0,53673;0,07685;0,0803;0,03089;0,0358;0,57753;0,59955;0,37519;0,41134;0,58058;0,55478;0,44798;0,42529;0,57370;0,57678;0,52973;0,53005;0,53109;0,52799;0
0,51433;0,09852;0,0769;0,03680;0,0309;0,53218;0,57753;0,35025;0,37519;0,53792;0,58058;0,41711;0,44798;0,55965;0,57370;0,52860;0,52973;0,52637;0,53109;0
0,51790;0,09773;0,0985;0,03607;0,0368;0,57419;0,53218;0,39975;0,35025;0,54155;0,53792;0,41174;0,41711;0,56058;0,55965;0,52753;0,52860;0,52349;0,52637;0
0,52935;0,09906;0,0977;0,02939;0,0361;0,58420;0,57419;0,38257;0,39975;0,57823;0,54155;0,44978;0,41174;0,56313;0,56058;0,52697;0,52753;0,52529;0,52349;0
0,53045;0,10181;0,0991;0,02924;0,0294;0,56386;0,58420;0,38357;0,38257;0,57994;0,57823;0,45958;0,44978;0,58361;0,56313;0,52694;0,52697;0,52575;0,52529;0
0,53193;0,08746;0,1018;0,02956;0,0292;0,62861;0,56386;0,44957;0,38357;0,58464;0,57994;0,46710;0,45958;0,63288;0,58361;0,52698;0,52694;0,52479;0,52575;0
0,53870;0,08105;0,0875;0,03438;0,0296;0,63728;0,62861;0,42953;0,44957;0,60172;0,58464;0,48755;0,46710;0,62900;0,63288;0,52743;0,52698;0,52967;0,52479;0
0,53894;0,04769;0,0811;0,03881;0,0344;0,60688;0,63728;0,40533;0,42953;0,60407;0,60172;0,48444;0,48755;0,61079;0,62900;0,52804;0,52743;0,53387;0,52967;0
0,53734;0,04060;0,0477;0,04130;0,0388;0,59954;0,60688;0,41313;0,40533;0,60450;0,60407;0,48380;0,48444;0,60356;0,61079;0,52862;0,52804;0,53547;0,53387;0
0,54251;0,03886;0,0406;0,04612;0,0413;0,60954;0,59954;0,38035;0,41313;0,61112;0,60450;0,49066;0,48380;0,60249;0,60356;0,52956;0,52862;0,53789;0,53547;0
0,53230;0,03722;0,0389;0,04569;0,0461;0,56353;0,60954;0,34767;0,38035;0,59126;0,61112;0,46531;0,49066;0,57089;0,60249;0,52991;0,52956;0,53796;0,53789;0
0,53488;0,03949;0,0372;0,04595;0,0457;0,56986;0,56353;0,36961;0,34767;0,59126;0,59126;0,47642;0,46531;0,56661;0,57089;0,53034;0,52991;0,53720;0,53796;0
0,53501;0,03899;0,0395;0,04651;0,0460;0,57453;0,56986;0,37679;0,36961;0,59895;0,59126;0,49524;0,47642;0,56755;0,56661;0,53064;0,53034;0,53641;0,53720;0
0,52689;0,05955;0,0390;0,04584;0,0465;0,53854;0,57453;0,34928;0,37679;0,57951;0,59895;0,47919;0,49524;0,54987;0,56755;0,53075;0,53064;0,53432;0,53641;0
0,52984;0,03457;0,0595;0,04558;0,0458;0,57419;0,53854;0,39814;0,34928;0,59596;0,57951;0,51046;0,47919;0,56688;0,54987;0,53085;0,53075;0,53178;0,53432;0
0,52713;0,04073;0,0346;0,04306;0,0456;0,55986;0,57419;0,38576;0,39814;0,56223;0,59596;0,46232;0,51046;0,55844;0,56688;0,53115;0,53085;0,53075;0,53178;0
0,53082;0,03272;0,0407;0,04147;0,0431;0,56953;0,55986;0,38876;0,38576;0,57845;0,56223;0,46611;0,46232;0,57210;0,55844;0,53079;0,53115;0,52994;0,53075;0
0,53316;0,02498;0,0327;0,04158;0,0415;0,59788;0,56953;0,42732;0,38876;0,60323;0,57845;0,49657;0,46611;0,59566;0,57210;0,53084;0,53079;0,52957;0,52994;0
0,52627;0,02689;0,0250;0,03855;0,0416;0,57119;0,59788;0,38996;0,42732;0,57781;0,60323;0,46236;0,49657;0,57973;0,59566;0,53113;0,53084;0,52945;0,52957;0
0,52775;0,02783;0,0269;0,03863;0,0385;0,58253;0,57119;0,40534;0,38996;0,56543;0,57781;0,43312;0,46236;0,57732;0,57973;0,53111;0,53113;0,52903;0,52945;0
0,53882;0,05166;0,0278;0,03957;0,0386;0,60254;0,58253;0,41153;0,40534;0,62354;0,56543;0,51036;0,43312;0,59245;0,57732;0,53122;0,53111;0,53136;0,52903;0
0,53661;0,05732;0,0517;0,02921;0,0396;0,59020;0,60254;0,38716;0,41153;0,61349;0,62354;0,49986;0,51036;0,60209;0,59245;0,53233;0,53122;0,53252;0,53136;0
0,53205;0,05720;0,0573;0,01942;0,0292;0,59654;0,59020;0,40694;0,38716;0,58571;0,61349;0,45043;0,49986;0,60316;0,60209;0,53304;0,53233;0,53230;0,53252;0
0,53279;0,04403;0,0572;0,01870;0,0194;0,59454;0,59654;0,39895;0,40694;0,58506;0,58571;0,44863;0,45043;0,58455;0,60316;0,53321;0,53304;0,53360;0,53230;0
0,50621;0,14634;0,0440;0,04534;0,0187;0,49254;0,59454;0,32594;0,39895;0,53640;0,58506;0,40780;0,44863;0,50582;0,58455;0,53200;0,53321;0,52930;0,53360;0
0,47841;0,27992;0,1463;0,10408;0,0453;0,42318;0,49254;0,29179;0,32594;0,47647;0,53640;0,34895;0,40780;0,42616;0,50582;0,52932;0,53200;0,51721;0,52930;0
0,47558;0,31339;0,2799;0,14150;0,1041;0,42780;0,42318;0,29078;0,29179;0,47114;0,47647;0,34308;0,34895;0,39885;0,42616;0,52617;0,52932;0,50501;0,51721;0
0,48702;0,26807;0,3134;0,15653;0,1415;0,45682;0,42780;0,30934;0,29078;0,49374;0,47114;0,36004;0,34308;0,44799;0,39885;0,52357;0,52617;0,49600;0,50501;0
0,48505;0,13257;0,2681;0,16956;0,1565;0,52340;0,45682;0,41028;0,30934;0,48141;0,49374;0,34557;0,36004;0,54425;0,44799;0,52095;0,52357;0,48645;0,49600;0
0,49305;0,07479;0,1326;0,17163;0,1696;0,62070;0,52340;0,51051;0,41028;0,51292;0,48141;0,38479;0,34557;0,62311;0,54425;0,51848;0,52095;0,48382;0,48645;0
0,49354;0,07868;0,0748;0,17542;0,1716;0,62975;0,62070;0,51316;0,51051;0,50931;0,51292;0,38203;0,38479;0,62659;0,62311;0,51654;0,51848;0,48685;0,48382;0
0,49416;0,04312;0,0787;0,17629;0,1754;0,60027;0,62975;0,47793;0,51316;0,51016;0,50931;0,37682;0,38203;0,60570;0,62659;0,51451;0,51654;0,49056;0,48685;0
0,49305;0,03822;0,0431;0,17578;0,1763;0,60261;0,60027;0,43926;0,47793;0,52229;0,51016;0,40092;0,37682;0,59954;0,60570;0,51241;0,51451;0,49177;0,49056;0
0,48985;0,01398;0,0382;0,17820;0,1758;0,57217;0,60261;0,36273;0,43926;0,51163;0,52229;0,38021;0,40092;0,57344;0,59954;0,51056;0,51241;0,49273;0,49177;0
0,49120;0,01526;0,0140;0,17745;0,1782;0,57451;0,57217;0,35873;0,36273;0,51866;0,51163;0,41134;0,38021;0,57116;0,57344;0,50863;0,51056;0,49236;0,49273;0
0,48985;0,01695;0,0153;0,17683;0,1775;0,56916;0,57451;0,37314;0,35873;0,50992;0,51866;0,39227;0,41134;0,56955;0,57116;0,50676;0,50863;0,49162;0,49236;0
0,48702;0,02011;0,0169;0,17382;0,1768;0,56447;0,56916;0,36894;0,37314;0,50097;0,50992;0,36654;0,39227;0,56781;0,56955;0,50457;0,50676;0,49019;0,49162;0
0,48480;0,02449;0,0201;0,16795;0,1738;0,56715;0,56447;0,38875;0,36894;0,50905;0,50097;0,39209;0,36654;0,56540;0,56781;0,50215;0,50457;0,48854;0,49019;0
0,48517;0,02729;0,0245;0,16376;0,1680;0,56447;0,56715;0,38575;0,38875;0,50713;0,50905;0,40007;0,39209;0,56232;0,56540;0,50010;0,50215;0,48761;0,48854;0
0,48456;0,02023;0,0273;0,15672;0,1638;0,56648;0,56447;0,39015;0,38575;0,48693;0,50713;0,34035;0,40007;0,56741;0,56232;0,49794;0,50010;0,48628;0,48761;0
0,49034;0,02252;0,0202;0,13526;0,1567;0,58990;0,56648;0,40698;0,39015;0,50078;0,48693;0,35858;0,34035;0,58790;0,56741;0,49551;0,49794;0,48638;0,48628;0
0,47902;0,04081;0,0225;0,11269;0,1353;0,56513;0,58990;0,39055;0,40698;0,48901;0,50078;0,37073;0,35858;0,57397;0,58790;0,49264;0,49551;0,48478;0,48638;0
0,46475;0,10746;0,0408;0,09618;0,1127;0,52531;0,56513;0,36830;0,39055;0,46298;0,48901;0,35130;0,37073;0,53046;0,57397;0,48927;0,49264;0,48077;0,48478;0
0,46868;0,11757;0,1075;0,06160;0,0962;0,53769;0,52531;0,37452;0,36830;0,51578;0,46298;0,42891;0,35130;0,51854;0,53046;0,48606;0,48927;0,47747;0,48077;0
0,46659;0,11804;0,1176;0,05893;0,0616;0,51630;0,53769;0,34771;0,37452;0,56044;0,51578;0,50925;0,42891;0,51801;0,51854;0,48408;0,48606;0,47388;0,47747;0
0,46302;0,06703;0,1180;0,06863;0,0589;0,53734;0,51630;0,37511;0,34771;0,55915;0,56044;0,51237;0,50925;0,54813;0,51801;0,48331;0,48408;0,46841;0,47388;0
0,47188;0,03444;0,0670;0,07022;0,0686;0,60030;0,53734;0,43672;0,37511;0,55467;0,55915;0,49151;0,51237;0,59031;0,54813;0,48313;0,48331;0,46699;0,46841;0
0,46179;0,04210;0,0344;0,07902;0,0702;0,56210;0,60030;0,40639;0,43672;0,54053;0,55467;0,49015;0,49151;0,57170;0,59031;0,48187;0,48313;0,46640;0,46699;0
0,45589;0,06280;0,0421;0,09112;0,0790;0,55171;0,56210;0,41299;0,40639;0,51636;0,54053;0,44735;0,49015;0,55630;0,57170;0,48041;0,48187;0,46384;0,46640;0
0,45749;0,06660;0,0628;0,09656;0,0911;0,56578;0,55171;0,40880;0,41299;0,51829;0,51636;0,45161;0,44735;0,55148;0,55630;0,47863;0,48041;0,46202;0,46384;0
0,45970;0,06709;0,0666;0,09794;0,0966;0,54770;0,56578;0,36028;0,40880;0,52108;0,51829;0,45309;0,45161;0,54974;0,55148;0,47694;0,47863;0,46135;0,46202;0
0,46007;0,02135;0,0671;0,09672;0,0979;0,57617;0,54770;0,40018;0,36028;0,52364;0,52108;0,44575;0,45309;0,58134;0,54974;0,47524;0,47694;0,45899;0,46135;0
0,46081;0,01822;0,0213;0,09386;0,0967;0,59428;0,57617;0,41726;0,40018;0,53048;0,52364;0,45918;0,44575;0,59446;0,58134;0,47362;0,47524;0,45879;0,45899;0
0,46056;0,00997;0,0182;0,09140;0,0939;0,58924;0,59428;0,40581;0,41726;0,52770;0,53048;0,45165;0,45918;0,58883;0,59446;0,47216;0,47362;0,45973;0,45879;0
0,45995;0,00000;0,0100;0,08648;0,0914;0,58153;0,58924;0,41203;0,40581;0,52898;0,52770;0,45934;0,45165;0,58201;0,58883;0,47060;0,47216;0,46022;0,45973;0
0,45515;0,02177;0,0000;0,08272;0,0865;0,56745;0,58153;0,38654;0,41203;0,52554;0,52898;0,46358;0,45934;0,56929;0,58201;0,46886;0,47060;0,45931;0,46022;0
0,46438;0,03265;0,0218;0,07583;0,0827;0,59058;0,56745;0,38955;0,38654;0,54545;0,52554;0,47266;0,46358;0,58281;0,56929;0,46773;0,46886;0,46017;0,45931;0
0,46622;0,04413;0,0327;0,06908;0,0758;0,59628;0,59058;0,39597;0,38955;0,54802;0,54545;0,47610;0,47266;0,59807;0,58281;0,46680;0,46773;0,46125;0,46017;0
0,46069;0,04408;0,0441;0,06120;0,0691;0,58287;0,59628;0,39256;0,39597;0,53946;0,54802;0,48507;0,47610;0,59459;0,59807;0,46558;0,46680;0,46128;0,46125;0
0,45946;0,04458;0,0441;0,05180;0,0612;0,59260;0,58287;0,40682;0,39256;0,52727;0,53946;0,46505;0,48507;0,58629;0,59459;0,46432;0,46558;0,46118;0,46128;0
0,45896;0,03149;0,0446;0,02844;0,0518;0,56612;0,59260;0,37711;0,40682;0,54608;0,52727;0,48855;0,46505;0,56179;0,58629;0,46275;0,46432;0,46194;0,46118;0
0,46278;0,02881;0,0315;0,01527;0,0284;0,57148;0,56612;0,37691;0,37711;0,57758;0,54608;0,53285;0,48855;0,57156;0,56179;0,46194;0,46275;0,46162;0,46194;0
0,45946;0,01246;0,0288;0,01510;0,0153;0,57751;0,57148;0,38855;0,37691;0,56493;0,57758;0,48242;0,53285;0,58187;0,57156;0,46168;0,46194;0,46027;0,46162;0
